D_T,DateTime,Date,null2,Time,Prev,Curr,null3,duration,btc,eth,ch4,,,,
2021-01-09_17.26.44,2021-01-09 17:26:44,2021-01-09,17.26.44,17:26:44,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.27.03,2021-01-09 17:27:03,2021-01-09,17.27.03,17:27:03,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.27.20,2021-01-09 17:27:20,2021-01-09,17.27.20,17:27:20,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.27.48,2021-01-09 17:27:48,2021-01-09,17.27.48,17:27:48,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.28.06,2021-01-09 17:28:06,2021-01-09,17.28.06,17:28:06,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.28.23,2021-01-09 17:28:23,2021-01-09,17.28.23,17:28:23,0,0,1,0,29913,899.76,0,,,,
2021-01-09_17.28.41,2021-01-09 17:28:41,2021-01-09,17.28.41,17:28:41,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.29.00,2021-01-09 17:29:00,2021-01-09,17.29.00,17:29:00,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.29.17,2021-01-09 17:29:17,2021-01-09,17.29.17,17:29:17,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.29.35,2021-01-09 17:29:35,2021-01-09,17.29.35,17:29:35,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.29.52,2021-01-09 17:29:52,2021-01-09,17.29.52,17:29:52,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.30.09,2021-01-09 17:30:09,2021-01-09,17.30.09,17:30:09,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.30.26,2021-01-09 17:30:26,2021-01-09,17.30.26,17:30:26,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.30.44,2021-01-09 17:30:44,2021-01-09,17.30.44,17:30:44,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.31.01,2021-01-09 17:31:01,2021-01-09,17.31.01,17:31:01,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.31.18,2021-01-09 17:31:18,2021-01-09,17.31.18,17:31:18,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.31.37,2021-01-09 17:31:37,2021-01-09,17.31.37,17:31:37,0,0,1,0,29911,900.51,0,,,,
2021-01-09_17.31.54,2021-01-09 17:31:54,2021-01-09,17.31.54,17:31:54,0,0,1,0,29887,900.51,0,,,,
2021-01-09_17.32.13,2021-01-09 17:32:13,2021-01-09,17.32.13,17:32:13,0,0,1,0,29887,900.51,0,,,,
2021-01-09_17.32.31,2021-01-09 17:32:31,2021-01-09,17.32.31,17:32:31,0,0,1,0,29887,900.51,0,,,,
2021-01-09_17.32.48,2021-01-09 17:32:48,2021-01-09,17.32.48,17:32:48,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.33.05,2021-01-09 17:33:05,2021-01-09,17.33.05,17:33:05,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.33.23,2021-01-09 17:33:23,2021-01-09,17.33.23,17:33:23,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.33.41,2021-01-09 17:33:41,2021-01-09,17.33.41,17:33:41,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.34.00,2021-01-09 17:34:00,2021-01-09,17.34.00,17:34:00,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.34.18,2021-01-09 17:34:18,2021-01-09,17.34.18,17:34:18,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.34.35,2021-01-09 17:34:35,2021-01-09,17.34.35,17:34:35,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.34.53,2021-01-09 17:34:53,2021-01-09,17.34.53,17:34:53,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.35.10,2021-01-09 17:35:10,2021-01-09,17.35.10,17:35:10,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.35.28,2021-01-09 17:35:28,2021-01-09,17.35.28,17:35:28,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.35.46,2021-01-09 17:35:46,2021-01-09,17.35.46,17:35:46,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.36.03,2021-01-09 17:36:03,2021-01-09,17.36.03,17:36:03,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.36.21,2021-01-09 17:36:21,2021-01-09,17.36.21,17:36:21,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.36.39,2021-01-09 17:36:39,2021-01-09,17.36.39,17:36:39,0,0,1,0,29887,899.11,0,,,,
2021-01-09_17.36.57,2021-01-09 17:36:57,2021-01-09,17.36.57,17:36:57,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.37.15,2021-01-09 17:37:15,2021-01-09,17.37.15,17:37:15,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.37.34,2021-01-09 17:37:34,2021-01-09,17.37.34,17:37:34,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.37.52,2021-01-09 17:37:52,2021-01-09,17.37.52,17:37:52,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.38.10,2021-01-09 17:38:10,2021-01-09,17.38.10,17:38:10,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.38.27,2021-01-09 17:38:27,2021-01-09,17.38.27,17:38:27,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.38.44,2021-01-09 17:38:44,2021-01-09,17.38.44,17:38:44,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.39.03,2021-01-09 17:39:03,2021-01-09,17.39.03,17:39:03,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.39.20,2021-01-09 17:39:20,2021-01-09,17.39.20,17:39:20,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.39.38,2021-01-09 17:39:38,2021-01-09,17.39.38,17:39:38,0,0,1,0,29855,899.11,0,,,,
2021-01-09_17.40.00,2021-01-09 17:40:00,2021-01-09,17.40.00,17:40:00,0,0,1,0,29855,900.72,0,,,,
2021-01-09_17.40.18,2021-01-09 17:40:18,2021-01-09,17.40.18,17:40:18,0,0,1,0,29855,900.72,0,,,,
2021-01-09_17.40.36,2021-01-09 17:40:36,2021-01-09,17.40.36,17:40:36,0,0,1,0,29855,900.72,0,,,,
2021-01-09_17.40.54,2021-01-09 17:40:54,2021-01-09,17.40.54,17:40:54,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.41.11,2021-01-09 17:41:11,2021-01-09,17.41.11,17:41:11,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.41.28,2021-01-09 17:41:28,2021-01-09,17.41.28,17:41:28,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.41.46,2021-01-09 17:41:46,2021-01-09,17.41.46,17:41:46,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.42.04,2021-01-09 17:42:04,2021-01-09,17.42.04,17:42:04,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.42.22,2021-01-09 17:42:22,2021-01-09,17.42.22,17:42:22,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.42.39,2021-01-09 17:42:39,2021-01-09,17.42.39,17:42:39,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.42.58,2021-01-09 17:42:58,2021-01-09,17.42.58,17:42:58,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.43.16,2021-01-09 17:43:16,2021-01-09,17.43.16,17:43:16,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.43.34,2021-01-09 17:43:34,2021-01-09,17.43.34,17:43:34,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.43.51,2021-01-09 17:43:51,2021-01-09,17.43.51,17:43:51,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.44.09,2021-01-09 17:44:09,2021-01-09,17.44.09,17:44:09,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.44.26,2021-01-09 17:44:26,2021-01-09,17.44.26,17:44:26,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.44.45,2021-01-09 17:44:45,2021-01-09,17.44.45,17:44:45,0,0,1,0,29894,900.72,0,,,,
2021-01-09_17.45.02,2021-01-09 17:45:02,2021-01-09,17.45.02,17:45:02,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.45.20,2021-01-09 17:45:20,2021-01-09,17.45.20,17:45:20,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.45.37,2021-01-09 17:45:37,2021-01-09,17.45.37,17:45:37,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.45.54,2021-01-09 17:45:54,2021-01-09,17.45.54,17:45:54,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.46.12,2021-01-09 17:46:12,2021-01-09,17.46.12,17:46:12,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.46.30,2021-01-09 17:46:30,2021-01-09,17.46.30,17:46:30,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.46.47,2021-01-09 17:46:47,2021-01-09,17.46.47,17:46:47,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.47.04,2021-01-09 17:47:04,2021-01-09,17.47.04,17:47:04,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.47.21,2021-01-09 17:47:21,2021-01-09,17.47.21,17:47:21,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.47.38,2021-01-09 17:47:38,2021-01-09,17.47.38,17:47:38,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.47.57,2021-01-09 17:47:57,2021-01-09,17.47.57,17:47:57,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.48.14,2021-01-09 17:48:14,2021-01-09,17.48.14,17:48:14,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.48.32,2021-01-09 17:48:32,2021-01-09,17.48.32,17:48:32,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.48.51,2021-01-09 17:48:51,2021-01-09,17.48.51,17:48:51,0,0,1,0,29849,899.54,0,,,,
2021-01-09_17.49.08,2021-01-09 17:49:08,2021-01-09,17.49.08,17:49:08,0,0,1,0,29849,901.07,0,,,,
2021-01-09_17.49.26,2021-01-09 17:49:26,2021-01-09,17.49.26,17:49:26,0,0,1,0,29849,901.07,0,,,,
2021-01-09_17.49.44,2021-01-09 17:49:44,2021-01-09,17.49.44,17:49:44,0,0,1,0,29849,901.07,0,,,,
2021-01-09_17.50.01,2021-01-09 17:50:01,2021-01-09,17.50.01,17:50:01,0,0,1,0,29849,901.07,0,,,,
2021-01-09_17.50.19,2021-01-09 17:50:19,2021-01-09,17.50.19,17:50:19,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.50.36,2021-01-09 17:50:36,2021-01-09,17.50.36,17:50:36,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.50.53,2021-01-09 17:50:53,2021-01-09,17.50.53,17:50:53,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.51.12,2021-01-09 17:51:12,2021-01-09,17.51.12,17:51:12,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.51.29,2021-01-09 17:51:29,2021-01-09,17.51.29,17:51:29,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.51.46,2021-01-09 17:51:46,2021-01-09,17.51.46,17:51:46,0,0,1,0,29921,901.07,0,,,,
2021-01-09_17.52.03,2021-01-09 17:52:03,2021-01-09,17.52.03,17:52:03,0,0,1,0,29921,901.5,0,,,,
2021-01-09_17.52.20,2021-01-09 17:52:20,2021-01-09,17.52.20,17:52:20,0,0,1,0,29921,901.5,0,,,,
2021-01-09_17.52.38,2021-01-09 17:52:38,2021-01-09,17.52.38,17:52:38,0,0,1,0,29921,901.5,0,,,,
2021-01-09_17.52.56,2021-01-09 17:52:56,2021-01-09,17.52.56,17:52:56,0,0,1,0,29921,901.5,0,,,,
2021-01-09_17.53.13,2021-01-09 17:53:13,2021-01-09,17.53.13,17:53:13,0,0,1,0,29921,901.5,0,,,,
2021-01-09_17.53.30,2021-01-09 17:53:30,2021-01-09,17.53.30,17:53:30,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.53.47,2021-01-09 17:53:47,2021-01-09,17.53.47,17:53:47,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.54.05,2021-01-09 17:54:05,2021-01-09,17.54.05,17:54:05,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.54.22,2021-01-09 17:54:22,2021-01-09,17.54.22,17:54:22,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.54.40,2021-01-09 17:54:40,2021-01-09,17.54.40,17:54:40,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.54.58,2021-01-09 17:54:58,2021-01-09,17.54.58,17:54:58,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.55.16,2021-01-09 17:55:16,2021-01-09,17.55.16,17:55:16,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.55.33,2021-01-09 17:55:33,2021-01-09,17.55.33,17:55:33,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.55.50,2021-01-09 17:55:50,2021-01-09,17.55.50,17:55:50,0,0,1,0,29914,901.5,0,,,,
2021-01-09_17.56.08,2021-01-09 17:56:08,2021-01-09,17.56.08,17:56:08,0,0,1,0,29914,900.92,0,,,,
2021-01-09_17.56.25,2021-01-09 17:56:25,2021-01-09,17.56.25,17:56:25,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.56.43,2021-01-09 17:56:43,2021-01-09,17.56.43,17:56:43,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.57.00,2021-01-09 17:57:00,2021-01-09,17.57.00,17:57:00,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.57.18,2021-01-09 17:57:18,2021-01-09,17.57.18,17:57:18,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.57.35,2021-01-09 17:57:35,2021-01-09,17.57.35,17:57:35,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.57.52,2021-01-09 17:57:52,2021-01-09,17.57.52,17:57:52,0,0,1,0,29874,900.92,0,,,,
2021-01-09_17.58.09,2021-01-09 17:58:09,2021-01-09,17.58.09,17:58:09,0,0,1,0,29874,900.58,0,,,,
2021-01-09_17.58.28,2021-01-09 17:58:28,2021-01-09,17.58.28,17:58:28,0,0,1,0,29874,900.58,0,,,,
2021-01-09_17.58.45,2021-01-09 17:58:45,2021-01-09,17.58.45,17:58:45,0,0,1,0,29874,900.58,0,,,,
2021-01-09_17.59.02,2021-01-09 17:59:02,2021-01-09,17.59.02,17:59:02,0,0,1,0,29874,900.58,0,,,,
2021-01-09_17.59.19,2021-01-09 17:59:19,2021-01-09,17.59.19,17:59:19,0,0,1,0,29874,900.58,0,,,,
2021-01-09_17.59.36,2021-01-09 17:59:36,2021-01-09,17.59.36,17:59:36,0,0,1,0,29873,900.58,0,,,,
2021-01-09_17.59.54,2021-01-09 17:59:54,2021-01-09,17.59.54,17:59:54,0,0,1,0,29873,900.58,0,,,,
2021-01-09_18.00.11,2021-01-09 18:00:11,2021-01-09,18.00.11,18:00:11,0,0,1,0,29873,900.58,0,,,,
2021-01-09_18.00.28,2021-01-09 18:00:28,2021-01-09,18.00.28,18:00:28,0,0,1,0,29873,900.58,0,,,,
2021-01-09_18.00.45,2021-01-09 18:00:45,2021-01-09,18.00.45,18:00:45,0,0,1,0,29873,900.58,0,,,,
2021-01-09_18.01.03,2021-01-09 18:01:03,2021-01-09,18.01.03,18:01:03,0,0,1,0,29873,900.58,0,,,,
2021-01-09_18.01.21,2021-01-09 18:01:21,2021-01-09,18.01.21,18:01:21,0,0,1,0,29873,901.47,0,,,,
2021-01-09_18.01.38,2021-01-09 18:01:38,2021-01-09,18.01.38,18:01:38,0,0,1,0,29873,901.47,0,,,,
2021-01-09_18.01.55,2021-01-09 18:01:55,2021-01-09,18.01.55,18:01:55,0,0,1,0,29873,901.47,0,,,,
2021-01-09_18.02.13,2021-01-09 18:02:13,2021-01-09,18.02.13,18:02:13,0,0,1,0,29873,901.47,0,,,,
2021-01-09_18.02.31,2021-01-09 18:02:31,2021-01-09,18.02.31,18:02:31,0,0,1,0,29873,901.47,0,,,,
2021-01-09_18.02.49,2021-01-09 18:02:49,2021-01-09,18.02.49,18:02:49,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.03.07,2021-01-09 18:03:07,2021-01-09,18.03.07,18:03:07,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.03.25,2021-01-09 18:03:25,2021-01-09,18.03.25,18:03:25,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.03.43,2021-01-09 18:03:43,2021-01-09,18.03.43,18:03:43,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.04.00,2021-01-09 18:04:00,2021-01-09,18.04.00,18:04:00,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.04.17,2021-01-09 18:04:17,2021-01-09,18.04.17,18:04:17,0,0,1,0,29838,901.47,0,,,,
2021-01-09_18.04.34,2021-01-09 18:04:34,2021-01-09,18.04.34,18:04:34,0,0,1,0,29838,901.47,0,,,,
